archivo,edad,sexo,raza,mtcnn_confidence,nose_x,nose_y,mouth_right_x,mouth_right_y,right_eye_x,right_eye_y,left_eye_x,left_eye_y,mouth_left_x,mouth_left_y
21_1_3_20170104222056815.jpg,21,Mujer,Indio,,,,,,,,,,,
31_0_3_20170119200051395.jpg,31,Hombre,Indio,,,,,,,,,,,
28_1_1_20170116021913149.jpg,28,Mujer,Negro,,,,,,,,,,,
26_1_2_20170104021834541.jpg,26,Mujer,Asiatico,,,,,,,,,,,
70_0_0_20170111200516733.jpg,70,Hombre,Blanco,,,,,,,,,,,
90_0_0_20170117175511939.jpg,90,Hombre,Blanco,,,,,,,,,,,
32_1_0_20170116222912224.jpg,32,Mujer,Blanco,,,,,,,,,,,
24_0_3_20170119164713030.jpg,24,Hombre,Indio,,,,,,,,,,,
30_0_1_20170117123820956.jpg,30,Hombre,Negro,,,,,,,,,,,
27_0_2_20170116161853757.jpg,27,Hombre,Asiatico,,,,,,,,,,,
32_0_4_20170117203108807.jpg,32,Hombre,Otros,,,,,,,,,,,
38_0_1_20170116193927383.jpg,38,Hombre,Negro,,,,,,,,,,,
1_0_2_20161219212555694.jpg,1,Hombre,Asiatico,,,,,,,,,,,
39_1_3_20170110173815028.jpg,39,Mujer,Indio,,,,,,,,,,,
15_0_1_20170117135556256.jpg,15,Hombre,Negro,,,,,,,,,,,
28_0_0_20170109141837163.jpg,28,Hombre,Blanco,,,,,,,,,,,
36_1_1_20170113012249151.jpg,36,Mujer,Negro,,,,,,,,,,,
56_0_0_20170111171747459.jpg,56,Hombre,Blanco,,,,,,,,,,,
3_0_2_20161219154525565.jpg,3,Hombre,Asiatico,,,,,,,,,,,
49_0_0_20170117180047148.jpg,49,Hombre,Blanco,,,,,,,,,,,
26_1_1_20170112210553412.jpg,26,Mujer,Negro,,,,,,,,,,,
76_0_1_20170116205210541.jpg,76,Hombre,Negro,,,,,,,,,,,
54_0_3_20170119210131208.jpg,54,Hombre,Indio,,,,,,,,,,,
38_0_0_20170117153835602.jpg,38,Hombre,Blanco,,,,,,,,,,,
52_0_1_20170113174958212.jpg,52,Hombre,Negro,,,,,,,,,,,
22_0_1_20170113133336209.jpg,22,Hombre,Negro,,,,,,,,,,,
19_1_0_20170103162951552.jpg,19,Mujer,Blanco,,,,,,,,,,,
67_0_0_20170120225706103.jpg,67,Hombre,Blanco,,,,,,,,,,,
18_0_0_20170117175643037.jpg,18,Hombre,Blanco,,,,,,,,,,,
33_0_1_20170113152629721.jpg,33,Hombre,Negro,,,,,,,,,,,
27_1_2_20170116165542007.jpg,27,Mujer,Asiatico,,,,,,,,,,,
20_1_2_20170104020440101.jpg,20,Mujer,Asiatico,,,,,,,,,,,
56_1_0_20170109141855995.jpg,56,Mujer,Blanco,,,,,,,,,,,
72_0_0_20170111222252949.jpg,72,Hombre,Blanco,,,,,,,,,,,
22_0_0_20170117193916436.jpg,22,Hombre,Blanco,,,,,,,,,,,
1_1_0_20170109193014933.jpg,1,Mujer,Blanco,,,,,,,,,,,
65_1_0_20170110141251497.jpg,65,Mujer,Blanco,,,,,,,,,,,
36_1_0_20170117091726944.jpg,36,Mujer,Blanco,,,,,,,,,,,
49_1_1_20170112235151889.jpg,49,Mujer,Negro,,,,,,,,,,,
54_0_0_20170109010040814.jpg,54,Hombre,Blanco,,,,,,,,,,,
23_0_0_20170117144406947.jpg,23,Hombre,Blanco,,,,,,,,,,,
90_0_0_20170117174936333.jpg,90,Hombre,Blanco,,,,,,,,,,,
35_0_0_20170108224654643.jpg,35,Hombre,Blanco,,,,,,,,,,,
29_1_0_20170117202722702.jpg,29,Mujer,Blanco,,,,,,,,,,,
37_1_1_20170116232758932.jpg,37,Mujer,Negro,,,,,,,,,,,
5_0_2_20170103210403442.jpg,5,Hombre,Asiatico,,,,,,,,,,,
27_0_0_20170116205629794.jpg,27,Hombre,Blanco,,,,,,,,,,,
32_0_0_20170114034605240.jpg,32,Hombre,Blanco,,,,,,,,,,,
57_0_0_20170113210319823.jpg,57,Hombre,Blanco,,,,,,,,,,,
30_0_0_20170117181320940.jpg,30,Hombre,Blanco,,,,,,,,,,,
10_0_0_20170110225537307.jpg,10,Hombre,Blanco,,,,,,,,,,,
54_0_0_20170113210127471.jpg,54,Hombre,Blanco,,,,,,,,,,,
62_1_1_20170113001915427.jpg,62,Mujer,Negro,,,,,,,,,,,
29_0_0_20170117123720494.jpg,29,Hombre,Blanco,,,,,,,,,,,
27_1_0_20170117202233063.jpg,27,Mujer,Blanco,,,,,,,,,,,
35_1_0_20170117183012966.jpg,35,Mujer,Blanco,,,,,,,,,,,
43_1_2_20170116192615655.jpg,43,Mujer,Asiatico,,,,,,,,,,,
35_1_0_20170117174759002.jpg,35,Mujer,Blanco,,,,,,,,,,,
8_0_0_20170103210825483.jpg,8,Hombre,Blanco,,,,,,,,,,,
9_0_0_20170110215453036.jpg,9,Hombre,Blanco,,,,,,,,,,,
45_0_3_20170119181420596.jpg,45,Hombre,Indio,,,,,,,,,,,
39_1_1_20170117140914763.jpg,39,Mujer,Negro,,,,,,,,,,,
24_0_2_20170116170600895.jpg,24,Hombre,Asiatico,,,,,,,,,,,
48_0_3_20170119202429341.jpg,48,Hombre,Indio,,,,,,,,,,,
1_0_4_20161221202331737.jpg,1,Hombre,Otros,,,,,,,,,,,
72_0_0_20170111195358992.jpg,72,Hombre,Blanco,,,,,,,,,,,
42_0_0_20170113182201676.jpg,42,Hombre,Blanco,,,,,,,,,,,
34_1_1_20170114024710355.jpg,34,Mujer,Negro,,,,,,,,,,,
26_1_1_20170112212028557.jpg,26,Mujer,Negro,,,,,,,,,,,
10_0_4_20170103200443015.jpg,10,Hombre,Otros,,,,,,,,,,,
34_1_0_20170116222753074.jpg,34,Mujer,Blanco,,,,,,,,,,,
35_0_0_20170117175758802.jpg,35,Hombre,Blanco,,,,,,,,,,,
26_1_0_20170103224921463.jpg,26,Mujer,Blanco,,,,,,,,,,,
2_1_3_20161219225311520.jpg,2,Mujer,Indio,,,,,,,,,,,
62_1_0_20170110122436007.jpg,62,Mujer,Blanco,,,,,,,,,,,
26_1_3_20170109134452703.jpg,26,Mujer,Indio,,,,,,,,,,,
12_0_0_20170110225348936.jpg,12,Hombre,Blanco,,,,,,,,,,,
38_0_1_20170113152802880.jpg,38,Hombre,Negro,,,,,,,,,,,
32_1_1_20170113000615118.jpg,32,Mujer,Negro,,,,,,,,,,,
60_1_0_20170110152939871.jpg,60,Mujer,Blanco,,,,,,,,,,,
26_1_1_20170113012350417.jpg,26,Mujer,Negro,,,,,,,,,,,
49_0_0_20170104204517779.jpg,49,Hombre,Blanco,,,,,,,,,,,
25_1_2_20161219194224315.jpg,25,Mujer,Asiatico,,,,,,,,,,,
26_0_1_20170116182128259.jpg,26,Hombre,Negro,,,,,,,,,,,
54_0_3_20170104212519197.jpg,54,Hombre,Indio,,,,,,,,,,,
50_0_3_20170119203857710.jpg,50,Hombre,Indio,,,,,,,,,,,
2_1_2_20161219162336446.jpg,2,Mujer,Asiatico,,,,,,,,,,,
9_0_2_20170110225353988.jpg,9,Hombre,Asiatico,,,,,,,,,,,
35_0_2_20170116181240160.jpg,35,Hombre,Asiatico,,,,,,,,,,,
61_0_2_20170111203805430.jpg,61,Hombre,Asiatico,,,,,,,,,,,
39_0_3_20170119183908421.jpg,39,Hombre,Indio,,,,,,,,,,,
37_1_0_20170117184728225.jpg,37,Mujer,Blanco,,,,,,,,,,,
60_1_1_20170113005740542.jpg,60,Mujer,Negro,,,,,,,,,,,
34_0_2_20170117182658629.jpg,34,Hombre,Asiatico,,,,,,,,,,,
43_0_0_20170117155101372.jpg,43,Hombre,Blanco,,,,,,,,,,,
65_0_2_20170117000746182.jpg,65,Hombre,Asiatico,,,,,,,,,,,
26_0_3_20170119181315374.jpg,26,Hombre,Indio,,,,,,,,,,,
16_0_4_20170110231631592.jpg,16,Hombre,Otros,,,,,,,,,,,
90_0_0_20170110175833643.jpg,90,Hombre,Blanco,,,,,,,,,,,
65_0_0_20170104184048158.jpg,65,Hombre,Blanco,,,,,,,,,,,
30_0_3_20170119162644734.jpg,30,Hombre,Indio,,,,,,,,,,,
34_1_1_20170116164411145.jpg,34,Mujer,Negro,,,,,,,,,,,
66_0_0_20170104184857950.jpg,66,Hombre,Blanco,,,,,,,,,,,
68_0_0_20170117174131505.jpg,68,Hombre,Blanco,,,,,,,,,,,
48_1_1_20170113190404873.jpg,48,Mujer,Negro,,,,,,,,,,,
16_1_0_20170104013358122.jpg,16,Mujer,Blanco,,,,,,,,,,,
85_1_0_20170120222302478.jpg,85,Mujer,Blanco,,,,,,,,,,,
55_0_0_20170120222449816.jpg,55,Hombre,Blanco,,,,,,,,,,,
32_1_1_20170116153011586.jpg,32,Mujer,Negro,,,,,,,,,,,
56_1_0_20170109221138733.jpg,56,Mujer,Blanco,,,,,,,,,,,
35_0_1_20170117091619928.jpg,35,Hombre,Negro,,,,,,,,,,,
35_0_1_20170113183259413.jpg,35,Hombre,Negro,,,,,,,,,,,
26_1_2_20170116184530259.jpg,26,Mujer,Asiatico,,,,,,,,,,,
62_1_1_20170117183835889.jpg,62,Mujer,Negro,,,,,,,,,,,
27_0_3_20170119194326882.jpg,27,Hombre,Indio,,,,,,,,,,,
31_0_2_20170117120426927.jpg,31,Hombre,Asiatico,,,,,,,,,,,
63_0_0_20170113142516276.jpg,63,Hombre,Blanco,,,,,,,,,,,
29_1_4_20170103230245713.jpg,29,Mujer,Otros,,,,,,,,,,,
20_0_0_20170104230054071.jpg,20,Hombre,Blanco,,,,,,,,,,,
35_0_2_20170116182439096.jpg,35,Hombre,Asiatico,,,,,,,,,,,
30_0_3_20170119195741363.jpg,30,Hombre,Indio,,,,,,,,,,,
25_0_1_20170116003017226.jpg,25,Hombre,Negro,,,,,,,,,,,
34_0_0_20170116193345729.jpg,34,Hombre,Blanco,,,,,,,,,,,
62_0_0_20170109013752925.jpg,62,Hombre,Blanco,,,,,,,,,,,
40_0_0_20170117151450653.jpg,40,Hombre,Blanco,,,,,,,,,,,
30_1_4_20170103181233632.jpg,30,Mujer,Otros,,,,,,,,,,,
68_0_1_20170117194555228.jpg,68,Hombre,Negro,,,,,,,,,,,
39_1_2_20170116164304221.jpg,39,Mujer,Asiatico,,,,,,,,,,,
27_0_1_20170116024214004.jpg,27,Hombre,Negro,,,,,,,,,,,
32_0_4_20170104005921031.jpg,32,Hombre,Otros,,,,,,,,,,,
30_1_0_20170117131057509.jpg,30,Mujer,Blanco,,,,,,,,,,,
25_1_4_20161220222242243.jpg,25,Mujer,Otros,,,,,,,,,,,
22_0_0_20170119150241646.jpg,22,Hombre,Blanco,,,,,,,,,,,
25_0_1_20170116002835308.jpg,25,Hombre,Negro,,,,,,,,,,,
1_0_2_20161219201403764.jpg,1,Hombre,Asiatico,,,,,,,,,,,
61_0_0_20170117194619461.jpg,61,Hombre,Blanco,,,,,,,,,,,
45_0_2_20170112205737971.jpg,45,Hombre,Asiatico,,,,,,,,,,,
24_1_2_20170116172555595.jpg,24,Mujer,Asiatico,,,,,,,,,,,
75_0_0_20170117174511134.jpg,75,Hombre,Blanco,,,,,,,,,,,
58_0_0_20170104185326934.jpg,58,Hombre,Blanco,,,,,,,,,,,
24_1_3_20170104232305465.jpg,24,Mujer,Indio,,,,,,,,,,,
38_0_0_20170117131159850.jpg,38,Hombre,Blanco,,,,,,,,,,,
36_1_4_20170105001244316.jpg,36,Mujer,Otros,,,,,,,,,,,
74_0_0_20170120225103496.jpg,74,Hombre,Blanco,,,,,,,,,,,
30_1_4_20170117203559144.jpg,30,Mujer,Otros,,,,,,,,,,,
15_1_3_20170117142502538.jpg,15,Mujer,Indio,,,,,,,,,,,
38_1_0_20170117154139859.jpg,38,Mujer,Blanco,,,,,,,,,,,
31_0_1_20170116004652226.jpg,31,Hombre,Negro,,,,,,,,,,,
1_0_4_20161221193434166.jpg,1,Hombre,Otros,,,,,,,,,,,
39_0_1_20170117165631399.jpg,39,Hombre,Negro,,,,,,,,,,,
9_0_1_20170110224349623.jpg,9,Hombre,Negro,,,,,,,,,,,
22_1_3_20161220222350986.jpg,22,Mujer,Indio,,,,,,,,,,,
60_1_2_20170116192433309.jpg,60,Mujer,Asiatico,,,,,,,,,,,
29_0_1_20170104220317630.jpg,29,Hombre,Negro,,,,,,,,,,,
26_0_0_20170104230421569.jpg,26,Hombre,Blanco,,,,,,,,,,,
21_1_1_20170112233528728.jpg,21,Mujer,Negro,,,,,,,,,,,
32_1_0_20170103162938008.jpg,32,Mujer,Blanco,,,,,,,,,,,
35_0_0_20170104181243711.jpg,35,Hombre,Blanco,,,,,,,,,,,
51_0_0_20170117173720491.jpg,51,Hombre,Blanco,,,,,,,,,,,
25_1_2_20170104022416501.jpg,25,Mujer,Asiatico,,,,,,,,,,,
89_1_0_20170120230445570.jpg,89,Mujer,Blanco,,,,,,,,,,,
5_0_0_20170110213149382.jpg,5,Hombre,Blanco,,,,,,,,,,,
21_0_0_20170117141910383.jpg,21,Hombre,Blanco,,,,,,,,,,,
29_1_2_20170116223039250.jpg,29,Mujer,Asiatico,,,,,,,,,,,
50_0_0_20170104211514100.jpg,50,Hombre,Blanco,,,,,,,,,,,
26_0_4_20170117195657219.jpg,26,Hombre,Otros,,,,,,,,,,,
36_0_0_20170105171802956.jpg,36,Hombre,Blanco,,,,,,,,,,,
61_0_0_20170104212151300.jpg,61,Hombre,Blanco,,,,,,,,,,,
48_0_0_20170117131143074.jpg,48,Hombre,Blanco,,,,,,,,,,,
45_0_3_20170117165700077.jpg,45,Hombre,Indio,,,,,,,,,,,
16_0_0_20170110231725022.jpg,16,Hombre,Blanco,,,,,,,,,,,
32_1_0_20170116222855361.jpg,32,Mujer,Blanco,,,,,,,,,,,
28_1_1_20170113012524543.jpg,28,Mujer,Negro,,,,,,,,,,,
33_0_0_20170120225727019.jpg,33,Hombre,Blanco,,,,,,,,,,,
28_0_0_20170117180137421.jpg,28,Hombre,Blanco,,,,,,,,,,,
56_0_3_20170104232656954.jpg,56,Hombre,Indio,,,,,,,,,,,
22_0_0_20170117140116351.jpg,22,Hombre,Blanco,,,,,,,,,,,
1_0_2_20161219201528716.jpg,1,Hombre,Asiatico,,,,,,,,,,,
44_1_3_20170119192758593.jpg,44,Mujer,Indio,,,,,,,,,,,
1_0_4_20161221201548713.jpg,1,Hombre,Otros,,,,,,,,,,,
14_0_0_20170117150204180.jpg,14,Hombre,Blanco,,,,,,,,,,,
26_0_1_20170116200944233.jpg,26,Hombre,Negro,,,,,,,,,,,
1_0_2_20161219161640358.jpg,1,Hombre,Asiatico,,,,,,,,,,,
11_0_3_20170104230222352.jpg,11,Hombre,Indio,,,,,,,,,,,
18_1_0_20170109214311284.jpg,18,Mujer,Blanco,,,,,,,,,,,
46_0_0_20170103183413994.jpg,46,Hombre,Blanco,,,,,,,,,,,
37_1_0_20170117160416815.jpg,37,Mujer,Blanco,,,,,,,,,,,
30_0_2_20170117142033818.jpg,30,Hombre,Asiatico,,,,,,,,,,,
45_0_2_20170116182728525.jpg,45,Hombre,Asiatico,,,,,,,,,,,
26_0_3_20170119192418265.jpg,26,Hombre,Indio,,,,,,,,,,,
41_0_0_20170104165442057.jpg,41,Hombre,Blanco,,,,,,,,,,,
10_0_1_20170110225121326.jpg,10,Hombre,Negro,,,,,,,,,,,
30_1_1_20170112212046598.jpg,30,Mujer,Negro,,,,,,,,,,,
53_1_0_20170105000521347.jpg,53,Mujer,Blanco,,,,,,,,,,,
32_0_1_20170114032927412.jpg,32,Hombre,Negro,,,,,,,,,,,
5_0_2_20161219140923888.jpg,5,Hombre,Asiatico,,,,,,,,,,,
32_1_0_20170116205329227.jpg,32,Mujer,Blanco,,,,,,,,,,,
4_1_0_20170109191412927.jpg,4,Mujer,Blanco,,,,,,,,,,,
2_1_3_20161220145346192.jpg,2,Mujer,Indio,,,,,,,,,,,
1_0_0_20170110213517302.jpg,1,Hombre,Blanco,,,,,,,,,,,
31_1_3_20170104223530512.jpg,31,Mujer,Indio,,,,,,,,,,,
28_1_3_20170119164514645.jpg,28,Mujer,Indio,,,,,,,,,,,
85_1_0_20170110183823331.jpg,85,Mujer,Blanco,,,,,,,,,,,
8_1_0_20170109201107015.jpg,8,Mujer,Blanco,,,,,,,,,,,
24_1_2_20170116174408274.jpg,24,Mujer,Asiatico,,,,,,,,,,,
16_0_0_20170110232301837.jpg,16,Hombre,Blanco,,,,,,,,,,,
45_1_0_20170109221130179.jpg,45,Mujer,Blanco,,,,,,,,,,,
12_1_0_20170109213205384.jpg,12,Mujer,Blanco,,,,,,,,,,,
29_0_4_20170119170835447.jpg,29,Hombre,Otros,,,,,,,,,,,
26_1_2_20170116180254435.jpg,26,Mujer,Asiatico,,,,,,,,,,,
74_1_0_20170120225056705.jpg,74,Mujer,Blanco,,,,,,,,,,,
35_1_1_20170112191127473.jpg,35,Mujer,Negro,,,,,,,,,,,
49_1_3_20170119201515853.jpg,49,Mujer,Indio,,,,,,,,,,,
9_0_0_20170110220700428.jpg,9,Hombre,Blanco,,,,,,,,,,,
30_1_3_20170119204032119.jpg,30,Mujer,Indio,,,,,,,,,,,
35_0_0_20170120221029196.jpg,35,Hombre,Blanco,,,,,,,,,,,
24_1_1_20170115235714565.jpg,24,Mujer,Negro,,,,,,,,,,,
40_0_3_20170104165011263.jpg,40,Hombre,Indio,,,,,,,,,,,
76_1_2_20170110180413588.jpg,76,Mujer,Asiatico,,,,,,,,,,,
30_1_3_20170104232147226.jpg,30,Mujer,Indio,,,,,,,,,,,
25_1_2_20170116174850070.jpg,25,Mujer,Asiatico,,,,,,,,,,,
24_1_4_20170102233433610.jpg,24,Mujer,Otros,,,,,,,,,,,
38_1_0_20170103163517069.jpg,38,Mujer,Blanco,,,,,,,,,,,
52_1_0_20170113182810479.jpg,52,Mujer,Blanco,,,,,,,,,,,
23_0_2_20170116172856091.jpg,23,Hombre,Asiatico,,,,,,,,,,,
35_0_0_20170105164824674.jpg,35,Hombre,Blanco,,,,,,,,,,,
26_1_3_20170109134536902.jpg,26,Mujer,Indio,,,,,,,,,,,
65_1_1_20170120222613985.jpg,65,Mujer,Negro,,,,,,,,,,,
54_1_0_20170117171807243.jpg,54,Mujer,Blanco,,,,,,,,,,,
42_0_2_20170112215341080.jpg,42,Hombre,Asiatico,,,,,,,,,,,
70_0_1_20170116214435321.jpg,70,Hombre,Negro,,,,,,,,,,,
18_1_1_20170117140433352.jpg,18,Mujer,Negro,,,,,,,,,,,
61_1_1_20170113001835467.jpg,61,Mujer,Negro,,,,,,,,,,,
29_1_0_20170105172818813.jpg,29,Mujer,Blanco,,,,,,,,,,,
54_0_0_20170120222512479.jpg,54,Hombre,Blanco,,,,,,,,,,,
58_0_0_20170117184403351.jpg,58,Hombre,Blanco,,,,,,,,,,,
29_1_1_20170114030852380.jpg,29,Mujer,Negro,,,,,,,,,,,
28_0_3_20170119211528073.jpg,28,Hombre,Indio,,,,,,,,,,,
2_1_2_20161219212324493.jpg,2,Mujer,Asiatico,,,,,,,,,,,
40_0_3_20170117194103620.jpg,40,Hombre,Indio,,,,,,,,,,,
40_1_1_20170116231256970.jpg,40,Mujer,Negro,,,,,,,,,,,
26_0_3_20170119183911734.jpg,26,Hombre,Indio,,,,,,,,,,,
25_1_3_20170119172145553.jpg,25,Mujer,Indio,,,,,,,,,,,
50_1_0_20170117092157802.jpg,50,Mujer,Blanco,,,,,,,,,,,
65_0_0_20170111201922080.jpg,65,Hombre,Blanco,,,,,,,,,,,
42_1_0_20170117154914871.jpg,42,Mujer,Blanco,,,,,,,,,,,
33_1_3_20170104232111402.jpg,33,Mujer,Indio,,,,,,,,,,,
24_1_3_20170119171103008.jpg,24,Mujer,Indio,,,,,,,,,,,
7_0_4_20161221201748793.jpg,7,Hombre,Otros,,,,,,,,,,,
67_0_0_20170120224529039.jpg,67,Hombre,Blanco,,,,,,,,,,,
23_0_0_20170116221006990.jpg,23,Hombre,Blanco,,,,,,,,,,,
10_1_0_20161220222001459.jpg,10,Mujer,Blanco,,,,,,,,,,,
1_0_2_20161219141101408.jpg,1,Hombre,Asiatico,,,,,,,,,,,
59_0_0_20170111171747533.jpg,59,Hombre,Blanco,,,,,,,,,,,
61_0_0_20170104185720734.jpg,61,Hombre,Blanco,,,,,,,,,,,
40_0_0_20170117170900892.jpg,40,Hombre,Blanco,,,,,,,,,,,
4_1_2_20161219160926294.jpg,4,Mujer,Asiatico,,,,,,,,,,,
35_1_0_20170117174927240.jpg,35,Mujer,Blanco,,,,,,,,,,,
34_1_1_20170116164431637.jpg,34,Mujer,Negro,,,,,,,,,,,
37_0_0_20170117120539886.jpg,37,Hombre,Blanco,,,,,,,,,,,
26_1_1_20170116155039588.jpg,26,Mujer,Negro,,,,,,,,,,,
43_0_3_20170119204551990.jpg,43,Hombre,Indio,,,,,,,,,,,
60_0_2_20170116164453106.jpg,60,Hombre,Asiatico,,,,,,,,,,,
33_0_4_20170116220014045.jpg,33,Hombre,Otros,,,,,,,,,,,
43_0_0_20170120222356456.jpg,43,Hombre,Blanco,,,,,,,,,,,
28_1_3_20170119195105802.jpg,28,Mujer,Indio,,,,,,,,,,,
1_0_3_20161220144425181.jpg,1,Hombre,Indio,,,,,,,,,,,
21_0_0_20170117141432129.jpg,21,Hombre,Blanco,,,,,,,,,,,
11_1_0_20170109203919852.jpg,11,Mujer,Blanco,,,,,,,,,,,
24_0_0_20170104002326444.jpg,24,Hombre,Blanco,,,,,,,,,,,
29_0_4_20170116210407115.jpg,29,Hombre,Otros,,,,,,,,,,,
32_1_3_20170104232404770.jpg,32,Mujer,Indio,,,,,,,,,,,
52_0_3_20170119204331863.jpg,52,Hombre,Indio,,,,,,,,,,,
15_0_3_20170104225254497.jpg,15,Hombre,Indio,,,,,,,,,,,
58_0_0_20170109010225320.jpg,58,Hombre,Blanco,,,,,,,,,,,
38_0_2_20170116192326283.jpg,38,Hombre,Asiatico,,,,,,,,,,,
10_0_0_20170117175625724.jpg,10,Hombre,Blanco,,,,,,,,,,,
25_1_0_20170117151341916.jpg,25,Mujer,Blanco,,,,,,,,,,,
23_0_3_20170117144108739.jpg,23,Hombre,Indio,,,,,,,,,,,
76_0_0_20170120223813862.jpg,76,Hombre,Blanco,,,,,,,,,,,
26_0_4_20170103224903432.jpg,26,Hombre,Otros,,,,,,,,,,,
27_1_1_20170113001019472.jpg,27,Mujer,Negro,,,,,,,,,,,
9_0_0_20170110225137038.jpg,9,Hombre,Blanco,,,,,,,,,,,
27_0_1_20170117010714017.jpg,27,Hombre,Negro,,,,,,,,,,,
40_0_3_20170119210206582.jpg,40,Hombre,Indio,,,,,,,,,,,
32_1_1_20170103162943271.jpg,32,Mujer,Negro,,,,,,,,,,,
36_0_1_20170113183054437.jpg,36,Hombre,Negro,,,,,,,,,,,
27_0_2_20170116161920941.jpg,27,Hombre,Asiatico,,,,,,,,,,,
84_1_0_20170120223609069.jpg,84,Mujer,Blanco,,,,,,,,,,,
18_1_1_20170116000609057.jpg,18,Mujer,Negro,,,,,,,,,,,
8_1_0_20170109202851846.jpg,8,Mujer,Blanco,,,,,,,,,,,
37_0_0_20170116185003477.jpg,37,Hombre,Blanco,,,,,,,,,,,
27_1_1_20170112234022671.jpg,27,Mujer,Negro,,,,,,,,,,,
47_0_0_20170107213329593.jpg,47,Hombre,Blanco,,,,,,,,,,,
55_0_0_20170117155100774.jpg,55,Hombre,Blanco,,,,,,,,,,,
1_1_0_20170109191345833.jpg,1,Mujer,Blanco,,,,,,,,,,,
17_0_0_20170110232017297.jpg,17,Hombre,Blanco,,,,,,,,,,,
39_1_0_20170103181459801.jpg,39,Mujer,Blanco,,,,,,,,,,,
1_0_2_20161219194543059.jpg,1,Hombre,Asiatico,,,,,,,,,,,
25_0_3_20170119150353974.jpg,25,Hombre,Indio,,,,,,,,,,,
15_0_0_20170110225440579.jpg,15,Hombre,Blanco,,,,,,,,,,,
30_0_1_20170117130118260.jpg,30,Hombre,Negro,,,,,,,,,,,
70_0_1_20170109150936134.jpg,70,Hombre,Negro,,,,,,,,,,,
9_0_0_20170110221723108.jpg,9,Hombre,Blanco,,,,,,,,,,,
1_0_0_20170110211538942.jpg,1,Hombre,Blanco,,,,,,,,,,,
33_1_0_20170105000625650.jpg,33,Mujer,Blanco,,,,,,,,,,,
26_1_3_20170119180544051.jpg,26,Mujer,Indio,,,,,,,,,,,
1_1_0_20170109194131667.jpg,1,Mujer,Blanco,,,,,,,,,,,
16_0_0_20170110232528586.jpg,16,Hombre,Blanco,,,,,,,,,,,
39_1_0_20170109132505755.jpg,39,Mujer,Blanco,,,,,,,,,,,
25_0_3_20170116222907776.jpg,25,Hombre,Indio,,,,,,,,,,,
35_0_0_20170116182345117.jpg,35,Hombre,Blanco,,,,,,,,,,,
60_0_1_20170116233417966.jpg,60,Hombre,Negro,,,,,,,,,,,
36_1_1_20170113001658573.jpg,36,Mujer,Negro,,,,,,,,,,,
35_1_3_20170117153815997.jpg,35,Mujer,Indio,,,,,,,,,,,
70_0_0_20170117160343399.jpg,70,Hombre,Blanco,,,,,,,,,,,
35_1_0_20170116201420399.jpg,35,Mujer,Blanco,,,,,,,,,,,
24_1_3_20170117150552500.jpg,24,Mujer,Indio,,,,,,,,,,,
1_1_3_20161220220216145.jpg,1,Mujer,Indio,,,,,,,,,,,
22_0_2_20170104021111388.jpg,22,Hombre,Asiatico,,,,,,,,,,,
23_0_1_20170117144346825.jpg,23,Hombre,Negro,,,,,,,,,,,
31_1_0_20170117181604195.jpg,31,Mujer,Blanco,,,,,,,,,,,
30_0_3_20170117154921159.jpg,30,Hombre,Indio,,,,,,,,,,,
28_0_4_20170116183505479.jpg,28,Hombre,Otros,,,,,,,,,,,
50_1_3_20170117153134813.jpg,50,Mujer,Indio,,,,,,,,,,,
44_0_3_20170119200835996.jpg,44,Hombre,Indio,,,,,,,,,,,
70_0_3_20170119205722199.jpg,70,Hombre,Indio,,,,,,,,,,,
45_0_0_20170116205749382.jpg,45,Hombre,Blanco,,,,,,,,,,,
20_1_4_20170105183316775.jpg,20,Mujer,Otros,,,,,,,,,,,
23_1_3_20170119164550198.jpg,23,Mujer,Indio,,,,,,,,,,,
5_0_2_20161219192503459.jpg,5,Hombre,Asiatico,,,,,,,,,,,
50_0_3_20170119194914299.jpg,50,Hombre,Indio,,,,,,,,,,,
10_0_0_20170110224238891.jpg,10,Hombre,Blanco,,,,,,,,,,,
18_1_4_20170103222949566.jpg,18,Mujer,Otros,,,,,,,,,,,
33_1_1_20170113001213379.jpg,33,Mujer,Negro,,,,,,,,,,,
2_0_2_20161219203358108.jpg,2,Hombre,Asiatico,,,,,,,,,,,
36_0_0_20170116225145916.jpg,36,Hombre,Blanco,,,,,,,,,,,
30_1_2_20170116162446989.jpg,30,Mujer,Asiatico,,,,,,,,,,,
27_1_1_20170117013845090.jpg,27,Mujer,Negro,,,,,,,,,,,
48_0_0_20170117165848844.jpg,48,Hombre,Blanco,,,,,,,,,,,
16_0_0_20170110232444834.jpg,16,Hombre,Blanco,,,,,,,,,,,
92_1_0_20170110182402526.jpg,92,Mujer,Blanco,,,,,,,,,,,
23_1_0_20170103223610503.jpg,23,Mujer,Blanco,,,,,,,,,,,
26_0_4_20170103235328516.jpg,26,Hombre,Otros,,,,,,,,,,,
35_0_0_20170117120442763.jpg,35,Hombre,Blanco,,,,,,,,,,,
24_1_1_20170116164334832.jpg,24,Mujer,Negro,,,,,,,,,,,
35_0_1_20170113151604904.jpg,35,Hombre,Negro,,,,,,,,,,,
1_0_0_20161219161028662.jpg,1,Hombre,Blanco,,,,,,,,,,,
30_0_2_20170116173700119.jpg,30,Hombre,Asiatico,,,,,,,,,,,
82_0_2_20170111210110290.jpg,82,Hombre,Asiatico,,,,,,,,,,,
